UC2_Literal,Report Number,Report Date,Location,Lat,Long
LARCENY-NON VEHICLE,181650618,6/14/18,2326 JONES RD NW,33.7776,-84.49228
LARCENY-NON VEHICLE,181650931,6/14/18,232 FORSYTH ST SW,33.74852,-84.39636
LARCENY-NON VEHICLE,181650963,6/14/18,1052 MARTIN ST SE @STANTON PARK FRONT,33.7248,-84.38118
LARCENY-NON VEHICLE,181651747,6/14/18,488 LINDBERGH PL NE ,33.82003,-84.37061
LARCENY-NON VEHICLE,181652038,6/14/18,1919 METROPOLITAN PKWY SW,33.70278,-84.41017
AUTO THEFT,181650148,6/14/18,2239 CHESHIRE BRIDGE RD NE,33.81617,-84.35215
AUTO THEFT,181650179,6/14/18,757 CLEVELAND AVE SW,33.68232,-84.41417
AUTO THEFT,181650330,6/14/18,641 JONES AVE NW,33.76434,-84.40839
AUTO THEFT,181650363,6/14/18,1191 OAKLAND LN SW,33.71965,-84.42716
AUTO THEFT,181651145,6/14/18,940 S RIVER INDUSTRIAL BLVD SE,33.6837,-84.35975
AUTO THEFT,181651509,6/14/18,2296 BAYWOOD DR SE,33.6925,-84.38724
AUTO THEFT,181651524,6/14/18,1038 W PEACHTREE ST NW,33.78304,-84.38815
AUTO THEFT,181651554,6/14/18,385 LEGACY DR SW,33.74494,-84.41937
AUTO THEFT,181651671,6/14/18,1779 S OLYMPIAN WAY SW,33.73558,-84.446
AUTO THEFT,181651835,6/14/18,540 WINDSOR ST SW,33.74007,-84.3982
AUTO THEFT,181652161,6/14/18,361 PARKWAY DR NE,33.7643,-84.37323
ROBBERY-PEDESTRIAN,181652394,6/14/18,520 FULTON ST SW,33.74092,-84.40419
ROBBERY-PEDESTRIAN,181652305,6/14/18,1821 W ANDERSON AVE NW @SADIE G MAYS REHAB,33.75533,-84.44742
HOMICIDE,181641575,6/14/18,340 THOMASVILLE BLVD SE,33.70571,-84.35685
HOMICIDE,181641671,6/14/18,3160 DONALD LEE HOLLOWELL PKWY NW,33.78537,-84.49029
AGG ASSAULT,181650087,6/14/18,1100 HARWELL RD NW,33.78563,-84.49159
AGG ASSAULT,181651141,6/14/18,BROAD ST / ALABAMA ST,33.75251,-84.3901
AGG ASSAULT,181650571,6/14/18,429 COOPER ST SW,33.7431,-84.39721
AGG ASSAULT,181650616,6/14/18,2264 BAKER RD NW,33.76994,-84.46164
AGG ASSAULT,181650783,6/14/18,127 RUSSELLE DR,33.66741,-84.38981
AGG ASSAULT,181651935,6/14/18,2640 METROPOLITAN PKWY SW,33.68263,-84.40744
AGG ASSAULT,181652077,6/14/18,1800 HOWELL MILL RD NW ,33.80479,-84.41455
BURGLARY-NONRES,181650070,6/14/18,2176 COUNTY LINE RD SW,33.69526,-84.53435
BURGLARY-NONRES,181650669,6/14/18,240 NORTH AVE NE,33.77134,-84.37932
BURGLARY-RESIDENCE,181650142,6/14/18,1227 OAKLAND DR SW,33.72145,-84.42768
BURGLARY-RESIDENCE,181651453,6/14/18,1317 PLAZA AVE SW,33.72831,-84.4308
BURGLARY-RESIDENCE,181651485,6/14/18,2261 FAIRWAY CIR SW,33.68748,-84.53485
BURGLARY-RESIDENCE,181652135,6/14/18,1138 RICHLAND RD SW,33.73054,-84.42501
BURGLARY-RESIDENCE,181652265,6/14/18,1925 MONROE DR NE,33.80856,-84.37506
BURGLARY-RESIDENCE,181651192,6/14/18,1935 ALISON CT SW,33.70055,-84.45149
LARCENY-NON VEHICLE,181651186,6/14/18,2841 GREENBRIAR PKWY SW,33.68677,-84.49773
LARCENY-NON VEHICLE,181651774,6/14/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-NON VEHICLE,181651869,6/14/18,3393 PEACHTREE RD NE @Multiple,33.84676,-84.36212
LARCENY-NON VEHICLE,181651995,6/14/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,181650301,6/14/18,1181 MCPHERSON AVE SE,33.74339,-84.34858
LARCENY-NON VEHICLE,181650496,6/14/18,3500 MARTIN L KING JR DR SW,33.75735,-84.50282
LARCENY-NON VEHICLE,181650745,6/14/18,2525 PIEDMONT RD NE @HOME DEPOT,33.824,-84.36521
LARCENY-NON VEHICLE,181650797,6/14/18,3509 MARTIN L KING JR DR NW,33.7581,-84.50258
LARCENY-NON VEHICLE,181650891,6/14/18,1750 ELLSWORTH INDUSTRIAL BLVD NW,33.80323,-84.42711
LARCENY-NON VEHICLE,181651006,6/14/18,2720 METROPOLITAN PKWY SW,33.68067,-84.4072
LARCENY-NON VEHICLE,181640875,6/13/18,950 W PEACHTREE ST NW @PUBLIX - W PEACHTREE,33.78014,-84.38747
LARCENY-NON VEHICLE,181640955,6/13/18,559 MARTIN ST SE,33.73934,-84.38424
LARCENY-NON VEHICLE,181641290,6/13/18,2625 PIEDMONT RD NE,33.82742,-84.36532
LARCENY-NON VEHICLE,181641330,6/13/18,2525 PIEDMONT RD NE @HOME DEPOT,33.824,-84.36521
LARCENY-NON VEHICLE,181641343,6/13/18,1280 CAROLINE ST NE,33.75957,-84.34602
LARCENY-NON VEHICLE,181641737,6/13/18,835 MARTIN L KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,181641799,6/13/18,2841 GREENBRIAR PKWY SW @Multiple,33.68677,-84.49773
BURGLARY-RESIDENCE,181642171,6/13/18,507 REED ST SE,33.74039,-84.38572
BURGLARY-NONRES,181640158,6/13/18,3751 MARTIN L KING JR DR NW,33.76642,-84.51139
BURGLARY-NONRES,181640354,6/13/18,1544 PIEDMONT AVE NE @ANSLEY MALL,33.79789,-84.37101
BURGLARY-NONRES,181640490,6/13/18,1050 MURPHY AVE SW,33.72543,-84.41626
BURGLARY-NONRES,181640582,6/13/18,1100 MURPHY AVE SW,33.7248,-84.41926
BURGLARY-NONRES,181641790,6/13/18,915 W PEACHTREE ST NE,33.77975,-84.38716
AGG ASSAULT,181641512,6/13/18,3857 CROSBY DR NW,33.77153,-84.51258
AGG ASSAULT,181641653,6/13/18,165 IVAN ALLEN JR BLVD NW @ATLANTA UNION MISSIO,33.76502,-84.39258
AGG ASSAULT,181642075,6/13/18,400 GRIFFIN ST NW,33.76547,-84.41128
AGG ASSAULT,181641647,6/13/18,2448 CHESHIRE BRIDGE RD NE,33.82169,-84.35201
ROBBERY-PEDESTRIAN,181640396,6/13/18,920 SPRING ST NW,33.77964,-84.38894
ROBBERY-PEDESTRIAN,181641678,6/13/18,510 WINDSOR ST SW,33.74093,-84.39817
AUTO THEFT,181641449,6/13/18,1040 HUFF RD NW,33.78949,-84.42125
AUTO THEFT,181640394,6/13/18,320 FAIRBURN RD SW,33.74437,-84.50705
AUTO THEFT,181640430,6/13/18,117 BAKER ST NE,33.76212,-84.38344
AUTO THEFT,181640547,6/13/18,3455 EMPIRE BLVD SW,33.66014,-84.39235
AUTO THEFT,181640575,6/13/18,122 4TH ST NE  ,33.77482,-84.38308
AUTO THEFT,181640922,6/13/18,645 SHELTON AVE SW,33.73495,-84.40898
AUTO THEFT,181641421,6/13/18,2636 MARTIN L KING JR DR SW,33.75277,-84.47429
AUTO THEFT,181641562,6/13/18,2423 MARTIN L KING JR DR NW,33.75183,-84.46623
AUTO THEFT,181641869,6/13/18,780 GLENWOOD AVE SE,33.74072,-84.36219
AUTO THEFT,181642251,6/13/18,1227 AVON AVE SW,33.72252,-84.42812
LARCENY-NON VEHICLE,181640245,6/13/18,248 PHARR RD,33.83736,-84.37921
LARCENY-NON VEHICLE,181640586,6/13/18,180 JACKSON ST NE,33.75932,-84.37442
LARCENY-NON VEHICLE,181640870,6/13/18,2016 METROPOLITAN PKWY SW,33.69951,-84.40768
LARCENY-NON VEHICLE,181640946,6/13/18,2177 SARGENT PL,33.69505,-84.37693
LARCENY-NON VEHICLE,181641084,6/13/18,2650 DONALD LEE HOLLOWELL PKWY NW,33.77582,-84.47342
LARCENY-NON VEHICLE,181641359,6/13/18,515 FAIRBURN RD SW,33.74,-84.51026
LARCENY-NON VEHICLE,181641445,6/13/18,1075 WOODLAND AVE NE,33.81479,-84.35271
LARCENY-NON VEHICLE,181640705,6/13/18,3560 LENOX RD NE,33.85114,-84.3666
LARCENY-NON VEHICLE,181641169,6/13/18,229 PEACHTREE HILLS AVE NE,33.81735,-84.38051
LARCENY-FROM VEHICLE,181641645,6/13/18,ONE BUCKHEAD PLAZA,33.84911,-84.37075
LARCENY-FROM VEHICLE,181641978,6/13/18,1754 RICHMOND CIR SE,33.70698,-84.3745
LARCENY-FROM VEHICLE,181640006,6/13/18,3170 DONALD LEE HOLLOWELL PKWY NW,33.78577,-84.49055
LARCENY-FROM VEHICLE,181640022,6/13/18,333 NELSON ST SW,33.75158,-84.39883
LARCENY-FROM VEHICLE,181640026,6/13/18,1357 COLLIER RD NW,33.81176,-84.43239
LARCENY-FROM VEHICLE,181640112,6/13/18,437 MEMORIAL DR SE,33.74677,-84.37253
LARCENY-FROM VEHICLE,181640342,6/13/18,144 MORELAND AVE NE,33.75736,-84.3496
LARCENY-FROM VEHICLE,181640399,6/13/18,490 GLENN ST SW,33.73805,-84.40262
LARCENY-FROM VEHICLE,181640435,6/13/18,3730 CARMIA DR SW @PUBLIX - CARMIA,33.65573,-84.5109
LARCENY-FROM VEHICLE,181640447,6/13/18,507 BISHOP ST NW,33.79257,-84.4046
LARCENY-FROM VEHICLE,181640458,6/13/18,1400 MCPHERSON AVE SE,33.74444,-84.34176
LARCENY-FROM VEHICLE,181640474,6/13/18,3200 STONE RD SW,33.6697,-84.49403
LARCENY-FROM VEHICLE,181640478,6/13/18,3755 CARMIA DR SW,33.65571,-84.50908
LARCENY-FROM VEHICLE,181640526,6/13/18,1492 HOWELL MILL RD NW,33.79553,-84.41586
LARCENY-FROM VEHICLE,181640645,6/13/18,3833 PRINCETON LAKES CT SW,33.65738,-84.51309
LARCENY-FROM VEHICLE,181640647,6/13/18,450 CAPITOL AVE SE @CARTER HALL,33.74229,-84.38686
LARCENY-FROM VEHICLE,181640659,6/13/18,455 FULTON ST SW,33.74173,-84.40283
LARCENY-FROM VEHICLE,181640891,6/13/18,1784 PEACHTREE ST NW,33.80334,-84.39351
LARCENY-FROM VEHICLE,181640911,6/13/18,37 HUTCHINSON ST NE,33.75454,-84.34061
LARCENY-FROM VEHICLE,181640964,6/13/18,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,33.84911,-84.37075
LARCENY-FROM VEHICLE,181641027,6/13/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-FROM VEHICLE,181641036,6/13/18,240 N HIGHLAND AVE NE @PARISH FOODS,33.76191,-84.36039
LARCENY-FROM VEHICLE,181641038,6/13/18,2077 HATTERAS WAY NW,33.81163,-84.4773
LARCENY-FROM VEHICLE,181641106,6/13/18,573 EDGEWOOD AVE NE,33.75409,-84.36863
LARCENY-FROM VEHICLE,181641117,6/13/18,1784 PEACHTREE ST NW,33.80334,-84.39351
LARCENY-FROM VEHICLE,181641172,6/13/18,353 ROBIN HOOD RD NE,33.80163,-84.38074
LARCENY-FROM VEHICLE,181641180,6/13/18,15 WALL ST SW,33.75359,-84.38986
LARCENY-FROM VEHICLE,181641391,6/13/18,374 4TH ST NE,33.77445,-84.37583
LARCENY-FROM VEHICLE,181641776,6/13/18,1122 OLD CHATTAHOOCHEE AVE NW,33.79995,-84.42484
LARCENY-FROM VEHICLE,181641925,6/13/18,2770 VINEYARDS DR SE,33.67912,-84.37051
LARCENY-FROM VEHICLE,181642062,6/13/18,3242 PEACHTREE RD NE,33.84425,-84.37311
LARCENY-FROM VEHICLE,181630306,6/12/18,1446 ADELE AVE SW,33.75206,-84.43482
LARCENY-FROM VEHICLE,181630350,6/12/18,1220 GARDENIA ST NW,33.75567,-84.42729
LARCENY-FROM VEHICLE,181630380,6/12/18,3056 EMPIRE BLVD SW,33.67127,-84.39299
LARCENY-FROM VEHICLE,181630430,6/12/18,804 CONFEDERATE AVE SE,33.73252,-84.36454
LARCENY-FROM VEHICLE,181630575,6/12/18,930 SPRING ST NW,33.7801,-84.38942
LARCENY-FROM VEHICLE,181630796,6/12/18,2277 PEACHTREE RD NE,33.81595,-84.39051
LARCENY-FROM VEHICLE,181631068,6/12/18,903 PEACHTREE ST NE,33.77923,-84.38377
LARCENY-FROM VEHICLE,181631113,6/12/18,2277 PEACHTREE RD NE,33.81595,-84.39051
LARCENY-FROM VEHICLE,181631411,6/12/18,1080 PEACHTREE ST NE,33.78409,-84.38353
LARCENY-FROM VEHICLE,181631661,6/12/18,684 JOHN WESLEY DOBBS AVE,33.7598,-84.36443
LARCENY-FROM VEHICLE,181631739,6/12/18,886 HUFF RD NW,33.78814,-84.41698
LARCENY-FROM VEHICLE,181631773,6/12/18,129 NORTH AVE NE,33.77103,-84.38318
LARCENY-FROM VEHICLE,181631785,6/12/18,715 PEACHTREE ST NE,33.774,-84.38412
LARCENY-FROM VEHICLE,181631829,6/12/18,930 HOWELL MILL RD NW,33.77987,-84.41063
LARCENY-FROM VEHICLE,181631833,6/12/18,2099 PEACHTREE RD NE,33.81196,-84.39139
LARCENY-FROM VEHICLE,181631847,6/12/18,315 FLAGSTONE DR SW,33.74566,-84.51642
LARCENY-FROM VEHICLE,181631927,6/12/18,2385 PEACHTREE RD NE,33.82054,-84.38812
LARCENY-FROM VEHICLE,181631943,6/12/18,2809 PEACHTREE RD NE,33.83157,-84.38498
LARCENY-FROM VEHICLE,181632018,6/12/18,464 BISHOP ST NW,33.79249,-84.4032
LARCENY-FROM VEHICLE,181632040,6/12/18,3500 PEACHTREE RD NE @PHIPPS PLAZA,33.85252,-84.36116
LARCENY-FROM VEHICLE,181632105,6/12/18,10 W LAKE AVE NW,33.75523,-84.44484
LARCENY-FROM VEHICLE,181632266,6/12/18,360 PHARR RD NE,33.83752,-84.37574
LARCENY-FROM VEHICLE,181632356,6/12/18,3660 CAMP CREEK PKWY SW,33.65486,-84.50787
LARCENY-FROM VEHICLE,181632391,6/12/18,36 HARRIS ST ,33.76099,-84.38756
LARCENY-FROM VEHICLE,181601131,6/12/18,61 NORTH AVE NW,33.77133,-84.38942
LARCENY-NON VEHICLE,181630471,6/12/18,3462 PEACHTREE RD NE,33.85247,-84.36162
LARCENY-NON VEHICLE,181630672,6/12/18,3290 NORTHSIDE PKWY NW,33.84526,-84.42668
LARCENY-NON VEHICLE,181630874,6/12/18,303 PEACHTREE ST NE,33.76265,-84.38648
LARCENY-NON VEHICLE,181630990,6/12/18,990 EDGEWOOD AVE NE,33.75697,-84.35538
LARCENY-NON VEHICLE,181631767,6/12/18,396 PIEDMONT AVE NE,33.76491,-84.3826
LARCENY-NON VEHICLE,181631933,6/12/18,4107 PEACHTREE PARK DR NE,33.81383,-84.38964
LARCENY-NON VEHICLE,181631953,6/12/18,2800 MARTIN L KING JR DR SW,33.75315,-84.47892
LARCENY-NON VEHICLE,181630813,6/12/18,2850 WATERS RD SW,33.6771,-84.39393
LARCENY-NON VEHICLE,181630891,6/12/18,501 MEANS ST NW,33.77251,-84.40394
LARCENY-NON VEHICLE,181631412,6/12/18,903 IRA ST,33.73027,-84.40017
LARCENY-NON VEHICLE,181631419,6/12/18,3730 CARMIA DR SW @PUBLIX - CARMIA,33.65573,-84.5109
LARCENY-NON VEHICLE,181631834,6/12/18,1364 DEKALB AVE NE,33.76171,-84.3429
AUTO THEFT,181512492,6/12/18,1895 PLAZA LN SW,33.70316,-84.45279
AUTO THEFT,181630384,6/12/18,699 COOPER ST SW,33.73578,-84.39742
AUTO THEFT,181630437,6/12/18,415 FAIRBURN RD SW,33.74349,-84.50968
AUTO THEFT,181631267,6/12/18,1026 MARIETTA ST NW,33.77916,-84.41177
AUTO THEFT,181631498,6/12/18,115 HILLIARD ST SE,33.75182,-84.37696
AUTO THEFT,181631938,6/12/18,97 GLENN ST SE,33.73771,-84.38455
AUTO THEFT,181632137,6/12/18,572 CAMERON M ALEXANDER BLVD NW,33.76811,-84.40594
AUTO THEFT,181630741,6/12/18,401 17TH ST,33.7899,-84.40265
AUTO THEFT,181630854,6/12/18,620 GLEN IRIS DR NE,33.77168,-84.36779
ROBBERY-PEDESTRIAN,181632458,6/12/18,2160 MONROE DR NE,33.81098,-84.37003
ROBBERY-PEDESTRIAN,181631753,6/12/18,1492 PONCE DE LEON AVE NE,33.77407,-84.33838
ROBBERY-PEDESTRIAN,181632264,6/12/18,516 ELMWOOD RD NW,33.76931,-84.439
ROBBERY-PEDESTRIAN,181630095,6/12/18,3181 DONALD LEE HOLLOWELL PKWY NW @PETRO TRUCK STOP,33.78652,-84.49013
ROBBERY-PEDESTRIAN,181632454,6/12/18,415 ARMOUR DR NE,33.81267,-84.37412
AGG ASSAULT,181631400,6/12/18,443 MANOR RIDGE DR NW,33.82411,-84.40216
AGG ASSAULT,181632446,6/12/18,1 PORSCHE DR SW,33.65233,-84.39893
AGG ASSAULT,181630126,6/12/18,57 LAKELAND DR NW,33.84918,-84.38447
AGG ASSAULT,181631249,6/12/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
AGG ASSAULT,181632163,6/12/18,2612 STEELE AVE SW,33.68202,-84.39607
AGG ASSAULT,181620060,6/12/18,320 FAIRBURN RD SW,33.75421,-84.38294
BURGLARY-NONRES,181630344,6/12/18,2808 LAKEWOOD AVE ,33.69699,-84.41029
BURGLARY-NONRES,181630351,6/12/18,30 DECATUR ST SE,33.75377,-84.38861
BURGLARY-RESIDENCE,181631589,6/12/18,2980 LINKWOOD PL NW,33.76129,-84.48443
BURGLARY-RESIDENCE,181631889,6/12/18,1018 WESTMONT RD SW,33.72752,-84.43726
BURGLARY-RESIDENCE,181631915,6/12/18,1935 ALISON CT SW,33.70055,-84.45149
BURGLARY-NONRES,181631338,6/12/18,2115 MONROE DR NE,33.81007,-84.3713
BURGLARY-RESIDENCE,181631016,6/12/18,300 DEERING RD NW,33.79609,-84.39743
LARCENY-NON VEHICLE,181632340,6/12/18,361 17TH ST NW,33.79161,-84.3981
LARCENY-NON VEHICLE,181632473,6/12/18,215 FORSYTH ST SW,33.74892,-84.3968
LARCENY-NON VEHICLE,181630064,6/12/18,1521 PEACHTREE ST NE,33.79607,-84.38745
LARCENY-NON VEHICLE,181630704,6/12/18,371 BOULEVARD NE,33.76454,-84.37155
LARCENY-NON VEHICLE,181631462,6/12/18,375 18TH ST NW @TARGET - 18TH,33.79303,-84.39921
LARCENY-NON VEHICLE,181631563,6/12/18,835 MARTIN L KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,181631957,6/12/18,886 BOULDERCREST DR SE,33.73035,-84.33561
LARCENY-NON VEHICLE,181632182,6/12/18,2275 MARIETTA BLVD,33.81979,-84.45051
LARCENY-NON VEHICLE,181620475,6/11/18,1003 MCDANIEL ST SW,33.72757,-84.40192
LARCENY-NON VEHICLE,181621244,6/11/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-NON VEHICLE,181621277,6/11/18,736 PONCE DE LEON AVE NE,33.77386,-84.3631
LARCENY-NON VEHICLE,181621545,6/11/18,3393 PEACHTREE RD NE @LENOX MALL,33.84676,-84.36212
LARCENY-NON VEHICLE,181621634,6/11/18,375 18TH ST NW @TARGET - 18TH,33.79303,-84.39921
LARCENY-NON VEHICLE,181621811,6/11/18,3255 PEACHTREE RD NE @CALL BOX 8,33.84391,-84.37083
LARCENY-NON VEHICLE,181621822,6/11/18,559 MARTIN ST SE,33.73934,-84.38424
LARCENY-NON VEHICLE,181621973,6/11/18,30 ALABAMA ST SW @FIVE POINTS MARTA ST,33.7521,-84.38955
LARCENY-NON VEHICLE,181622020,6/11/18,835 MARTIN L KING JR DR NW,33.75504,-84.41457
LARCENY-NON VEHICLE,181622177,6/11/18,2480 ARNO DR NW,33.79897,-84.46929
LARCENY-NON VEHICLE,181620360,6/11/18, 2997 Campbellton Rd SW,33.69596,-84.48623
BURGLARY-RESIDENCE,181620999,6/11/18,749 GRANT ST SE,33.73404,-84.3768
BURGLARY-RESIDENCE,181620968,6/11/18,2599 GODFREY DR NW,33.7597,-84.47284
BURGLARY-RESIDENCE,181621301,6/11/18,1010 LINAM ST SE,33.72692,-84.38588
BURGLARY-NONRES,181620278,6/11/18,388 LUCKIE ST NW,33.76516,-84.3964
BURGLARY-NONRES,181620636,6/11/18,150 10TH ST NE,33.7821,-84.3822
BURGLARY-NONRES,181621012,6/11/18,733 MONROE DR NE,33.77457,-84.37056
BURGLARY-RESIDENCE,181620895,6/11/18,656 CATHERINE ST SW,33.72567,-84.40907
BURGLARY-RESIDENCE,181621052,6/11/18,706 CATHERINE ST SW,33.72568,-84.41071
BURGLARY-RESIDENCE,181621700,6/11/18,774 CELESTE LN SW,33.74097,-84.50609
AGG ASSAULT,181620246,6/11/18,2884 ARDEN RD,33.83378,-84.4089
BURGLARY-NONRES,181621035,6/11/18,391 17TH ST NW,33.79109,-84.40088
AGG ASSAULT,181620114,6/11/18,1350 ANIWAKA AVE SW,33.7187,-84.44082
AGG ASSAULT,181620418,6/11/18,108  HILLIARD ST SE,33.75236,-84.37665
AGG ASSAULT,181621540,6/11/18,2189 BELVEDERE AVE SW,33.72116,-84.46004
AGG ASSAULT,181621692,6/11/18,124 PONCE DE LEON AVE NE,33.77252,-84.38308
AGG ASSAULT,181621889,6/11/18,3 FAIRBURN RD SW,33.75697,-84.51015
AGG ASSAULT,181620056,6/11/18,215 FORSYTH ST SW,33.74892,-84.3968
AGG ASSAULT,181620558,6/11/18,913 SIMS ST SW,33.72995,-84.40337
AGG ASSAULT,181621320,6/11/18,893 PEACHTREE ST NE @BULLDOG,33.77901,-84.38403
AUTO THEFT,181622228,6/11/18,512 WINDSOR ST SW ,33.74057,-84.39818
AUTO THEFT,181620429,6/11/18,1174 LUCILE AVE SW,33.74222,-84.42614
AUTO THEFT,181620515,6/11/18,2441 CHESHIRE BRIDGE RD NE,33.82135,-84.35055
AUTO THEFT,181620547,6/11/18,830 CREW ST SW,33.73216,-84.38932
AUTO THEFT,181620670,6/11/18,987 ADA AVE NW,33.78145,-84.46491
AUTO THEFT,181620924,6/11/18,1298 DONNELLY AVE SW,33.73469,-84.43019
AUTO THEFT,181621118,6/11/18,3901 CAMPBELLTON RD,33.69231,-84.51621
AUTO THEFT,181621143,6/11/18,879 LULLWATER PKWY NE,33.77809,-84.33287
LARCENY-NON VEHICLE,181620519,6/11/18,1887 PENELOPE RD NW,33.7541,-84.44896
LARCENY-NON VEHICLE,181620817,6/11/18,1144 AVONDALE AVE SE,33.72391,-84.36217
LARCENY-NON VEHICLE,181621045,6/11/18,2329 HOSEA L WILLIAMS DR SE,33.75081,-84.31087
LARCENY-NON VEHICLE,181621306,6/11/18,229 PEACHTREE HILLS AVE NE,33.81735,-84.38051
LARCENY-NON VEHICLE,181621361,6/11/18,1249 DONALD LEE HOLLOWELL PKWY NW,33.77197,-84.42859
LARCENY-NON VEHICLE,181621401,6/11/18,1801 HOWELL MILL RD NW,33.80388,-84.41278
LARCENY-NON VEHICLE,181621637,6/11/18,640 EVANS ST SW,33.73758,-84.41543
LARCENY-NON VEHICLE,181621702,6/11/18,749 MORELAND AVE SE,33.73393,-84.34942
LARCENY-NON VEHICLE,181622088,6/11/18,1770 PEACHTREE ST NW,33.80231,-84.39322
LARCENY-NON VEHICLE,181622109,6/11/18,265 PEACHTREE CENTER AVE NE @MARIOTT,33.76158,-84.38496
LARCENY-NON VEHICLE,181611981,6/11/18,409 BISHOP ST NW,33.794,-84.40135
LARCENY-NON VEHICLE,181620750,6/11/18,1795 STANTON RD SW,33.70575,-84.44414
LARCENY-NON VEHICLE,181620785,6/11/18,691 COOPER ST SW,33.73611,-84.39742
LARCENY-NON VEHICLE,181620842,6/11/18,395 PIEDMONT AVE NE,33.76501,-84.38137
LARCENY-NON VEHICLE,181621068,6/11/18,80 JESSE HILL JR DR NE,33.75657,-84.38034
LARCENY-NON VEHICLE,181621266,6/11/18,149 MCDONOUGH BLVD SE,33.71804,-84.38351
LARCENY-NON VEHICLE,181621619,6/11/18,210 PEACHTREE ST NW,33.75946,-84.38769
LARCENY-FROM VEHICLE,181610571,6/11/18,620 PEACHTREE ST NE,33.77152,-84.38508
LARCENY-FROM VEHICLE,181621029,6/11/18,1735 METROPOLITAN PKWY SW,33.70656,-84.40871
LARCENY-NON VEHICLE,181620517,6/11/18,301 ATLANTA AVE SE,33.73022,-84.37789
LARCENY-NON VEHICLE,181620804,6/11/18,417 4TH ST NE,33.77438,-84.37383
LARCENY-FROM VEHICLE,181610896,6/11/18,2090 JONESBORO RD,33.69773,-84.36999
LARCENY-FROM VEHICLE,181620062,6/11/18,3424 MARTIN L KING JR DR SW @ADAMSVILLE-COLLIER H,33.75503,-84.50014
LARCENY-FROM VEHICLE,181620116,6/11/18,1093 HEMPHILL AVE NW,33.78466,-84.40561
LARCENY-FROM VEHICLE,181620150,6/11/18,46 DANIEL ST SE,33.75305,-84.37053
LARCENY-FROM VEHICLE,181620197,6/11/18,809 WARNER ST SW,33.72444,-84.41352
LARCENY-FROM VEHICLE,181620302,6/11/18,2940 OLD JONESBORO RD SW,33.67479,-84.40712
LARCENY-FROM VEHICLE,181620452,6/11/18,2056 MCLENDON AVE NE,33.76553,-84.32021
LARCENY-FROM VEHICLE,181620456,6/11/18,1700 NORTHSIDE DR NW,33.80121,-84.40791
LARCENY-FROM VEHICLE,181620527,6/11/18,499 NORTHSIDE CIR NW,33.79742,-84.40671
LARCENY-FROM VEHICLE,181620574,6/11/18,944 MURPHY AVE SW,33.72922,-84.41524
LARCENY-FROM VEHICLE,181620628,6/11/18,1280 REGENCY CENTER DR SW,33.73265,-84.53411
LARCENY-FROM VEHICLE,181620673,6/11/18,3057 PHARR COURT NORTH NW,33.83837,-84.38313
LARCENY-FROM VEHICLE,181620860,6/11/18,250 PIEDMONT AVE NE @HILTON OFFICE TOWER,33.76126,-84.38223
LARCENY-FROM VEHICLE,181620894,6/11/18,360 ENGLEWOOD AVE SE,33.72282,-84.37608
LARCENY-FROM VEHICLE,181620944,6/11/18,4395 PARK CENTER DR SW,33.7298,-84.52898
LARCENY-FROM VEHICLE,181621109,6/11/18,1056 ALLENE AVE SW,33.726,-84.41333
LARCENY-FROM VEHICLE,181621193,6/11/18,634 ANTONE ST NW,33.79852,-84.40876
LARCENY-FROM VEHICLE,181621198,6/11/18,3660 CAMP CREEK PKWY SW,33.65486,-84.50787
LARCENY-FROM VEHICLE,181621228,6/11/18,1233 SPRING PARK DR SW,33.72253,-84.47433
LARCENY-FROM VEHICLE,181621321,6/11/18,100 10TH ST NW,33.78095,-84.39033
LARCENY-FROM VEHICLE,181621345,6/11/18,180 WALKER ST SW,33.74964,-84.40132
LARCENY-FROM VEHICLE,181621353,6/11/18,1122 OLD CHATTAHOOCHEE AVE NW,33.79995,-84.42484
LARCENY-FROM VEHICLE,181621441,6/11/18,487 BRYN MAWR LN NW,33.87962,-84.40355
LARCENY-FROM VEHICLE,181621521,6/11/18,1919 METROPOLITAN PKWY SW,33.70278,-84.41017
LARCENY-FROM VEHICLE,181621951,6/11/18,800 MIAMI CIR NE,33.83098,-84.36329
LARCENY-FROM VEHICLE,181621962,6/11/18,1824 CHESHIRE BRIDGE RD NE,33.80931,-84.36303
LARCENY-FROM VEHICLE,181621995,6/11/18,3368 PEACHTREE RD NE,33.84713,-84.36802
LARCENY-FROM VEHICLE,181622030,6/11/18,4629 WIEUCA RD,33.87563,-84.37957
LARCENY-FROM VEHICLE,181622040,6/11/18,1784 PEACHTREE ST NW,33.80334,-84.39351
LARCENY-FROM VEHICLE,181622052,6/11/18,230 10TH ST NE,33.78187,-84.37981
LARCENY-FROM VEHICLE,181622131,6/11/18,3242 PEACHTREE RD NE,33.84425,-84.37311
